StatsType,Project,CPID,TC,RAT,RAC,AvgRAC,Mag
byCPIDbyProject,SRBase,8b1ca438b0a6a7a9a36eb31988bfd55d,16829240.000000,1626459905.640465,0.095094,0.095094,0.000000,
byCPIDbyProject,SRBase,8bdf74c54dc4fc77682fc0574637fa69,34252458.000000,1636429805.325331,0.098176,0.098176,0.000000,
byCPIDbyProject,SRBase,8c0e817f22c857c7e503dbe87b14bde2,285676.000000,1634775005.608400,0.094986,0.094986,0.000000,
byCPIDbyProject,SRBase,8ce5433487c2a4a243e7964a4374a30a,2053262.330000,1638033305.917057,26.631034,26.631034,0.010000,
byCPIDbyProject,SRBase,8d83c45fbe19404e163d8dfb9f775579,32481474.000000,1631766005.601528,0.097623,0.097623,0.000000,
byCPIDbyProject,SRBase,8f28c68d0416aedb02335227a8fa6bd5,10352938.000000,1621026905.618887,0.092465,0.092465,0.000000,
byCPIDbyProject,SRBase,8f2a530cf6f73647af4c680c3471ea65,1654649.900000,1544756105.262092,0.096400,0.096400,0.000000,
byCPIDbyProject,SRBase,902dccd13b5ea6b263d0069d48a1718c,9218783.540000,1595352605.879762,0.091102,0.091102,0.000000,
byCPIDbyProject,SRBase,90693a20a36b40096861e10bd54c9c6f,661689.800000,1611810306.169723,0.091229,0.091229,0.000000,
byCPIDbyProject,SRBase,906d42bcc2a97c2395b5ca63e86c9ef9,1758994.600000,1606079405.521415,0.090755,0.090755,0.000000,
byCPIDbyProject,SRBase,92257a71c0d0379cf559b9928010cfa6,320885940.000000,1638016506.234172,0.183789,0.183789,0.000000,
byCPIDbyProject,SRBase,923b49353af748c0c4006d4051bbf04d,42195.800000,1638044680.258390,419.051169,419.051169,0.100000,
byCPIDbyProject,SRBase,936557c6c8776e149c9fefc7a09076a1,82023.000000,1542125105.193194,0.090999,0.090999,0.000000,
byCPIDbyProject,SRBase,9379980588a20f5901f8e39bcec511f1,252383982.169996,1638019805.578984,1429.896662,1429.896662,0.360000,
byCPIDbyProject,SRBase,93ceb5244472171ac60fbba931b5425d,128395.000000,1615276206.307153,0.092183,0.092183,0.000000,
byCPIDbyProject,SRBase,93ebe6df4a50949fbde64f570f54c663,781670.000000,1629536706.188523,0.096656,0.096656,0.000000,
byCPIDbyProject,SRBase,942f507f63bfc3d2acc6813b9f211ec0,438925.000000,1618401305.825099,0.095794,0.095794,0.000000,
byCPIDbyProject,SRBase,942fea7c3eebcae5224ec1ee39bc4744,599.000000,1487731205.661563,0.099612,0.099612,0.000000,
byCPIDbyProject,SRBase,945b7baa4d14950e26d011d1035caa30,10615.000000,1504063505.769967,0.092186,0.092186,0.000000,
byCPIDbyProject,SRBase,949e04e467a28045a752909a90e43274,161500.000000,1637982606.081642,14.967528,14.967528,0.000000,
byCPIDbyProject,SRBase,94caecac9ba0a36e7491227096e11d3c,44078405.950000,1637994079.163218,93548.154964,93548.154964,23.390000,
byCPIDbyProject,SRBase,94d2d094477079594c318a07310cfac4,102778.000000,1630939806.112650,0.094996,0.094996,0.000000,
byCPIDbyProject,SRBase,958ba027fc57c834e09b6c0a8720c525,70872368.379996,1638050223.186359,72278.925499,72278.925499,18.070000,
byCPIDbyProject,SRBase,95a25a6506f2901c1d741b0dd700ca9a,9227930.000000,1638033305.917057,196.313177,196.313177,0.050000,
byCPIDbyProject,SRBase,97b5a3c8a2e9e301222a7aa02280b408,13804527.400000,1631598006.018038,0.099414,0.099414,0.000000,
byCPIDbyProject,SRBase,9824c1535c39c1fbd9662383e9aac21a,1616749.200000,1632475205.569079,0.096822,0.096822,0.000000,
byCPIDbyProject,SRBase,98bb1fd5f8cae179556133d497e6efba,3775399.570000,1601331605.356718,0.091003,0.091003,0.000000,
byCPIDbyProject,SRBase,995c11394fb255a021b49a070c50372c,147490000.000000,1638055493.810717,2979541.414089,2979541.414089,744.880000,
byCPIDbyProject,SRBase,9a8ff0f77debd73b1181f1a864b658af,53643.800000,1521668705.333290,0.097349,0.097349,0.000000,
byCPIDbyProject,SRBase,9cb6361f61e073c3b9ff49e47d815fef,382911631.909908,1638019805.578984,1291494.543591,1291494.543591,322.870000,
byCPIDbyProject,SRBase,9ebde04b3b08bae325609f2af3afc7b4,87358360.000000,1637973306.102224,1054985.501342,1054985.501342,263.740000,
byCPIDbyProject,SRBase,9f2fdd97fa9c48a05e9acc92d353fe51,2722.300000,1547544605.909110,0.098435,0.098435,0.000000,
byCPIDbyProject,SRBase,9ff2b091f67327b7d8e5b75fb5337514,1368339.190000,1637993706.253957,1.442363,1.442363,0.000000,
byCPIDbyProject,SRBase,a0462ef12d6f11deac43fb0fb3c8e86c,28369.400000,1466193004.936353,0.092618,0.092618,0.000000,
byCPIDbyProject,SRBase,a100040535f101ade15af399007cb6a9,34380769.320018,1638045005.756090,16598.907561,16598.907561,4.150000,
byCPIDbyProject,SRBase,a2a259fa27af44baf81697e6be6e9d33,149700.200000,1637972405.470277,0.098072,0.098072,0.000000,
byCPIDbyProject,SRBase,a33e62f29783e1afc3dbddc745920428,11498515.000009,1638053660.059101,50631.221405,50631.221405,12.660000,
byCPIDbyProject,SRBase,a457cb22fabdc732f458b08cbaa2ae55,10.000000,1501334105.522846,0.096941,0.096941,0.000000,
byCPIDbyProject,SRBase,a466c315805f54d90a78b9b67d9ec4fa,82387201.800000,1638048605.996547,1875.519970,1875.519970,0.470000,
byCPIDbyProject,SRBase,a5b83ae0a31aa9d4179e8612d7966a05,85692.000000,1523019305.894741,0.098754,0.098754,0.000000,
byCPIDbyProject,SRBase,a65e4fe49252e2ac0622cedd120144b8,571112.800000,1633180205.706173,0.097794,0.097794,0.000000,
byCPIDbyProject,SRBase,a6a6a474c178cf741fdfc572f688fadf,1020.000000,1629801006.326425,0.095881,0.095881,0.000000,
byCPIDbyProject,SRBase,a78ebcc31383859ee74ad532911610a3,7978338.200000,1638001506.162083,50862.543765,50862.543765,12.720000,
byCPIDbyProject,SRBase,a8f9cda0da426462c7fc5a7ba99dd811,1763330.000000,1638038105.404192,5625.683552,5625.683552,1.410000,
byCPIDbyProject,SRBase,a914310181ad14195a900132396544c1,19723183.050002,1638053700.428283,1126.707165,1126.707165,0.280000,
byCPIDbyProject,SRBase,a914eba952be5dfcf73d926b508fd5fa,1830202844.775342,1638056105.063180,2342411.179396,2342411.179396,585.600000,
byCPIDbyProject,SRBase,a91c51e3229d3f35e2e8e98fee53e47c,329526.750000,1578048905.790055,0.095591,0.095591,0.000000,
byCPIDbyProject,SRBase,a92e1cf0903633d62283ea1f101a1af3,24910122.110000,1638032617.866270,23833.408974,23833.408974,5.960000,
byCPIDbyProject,SRBase,ac2f6d22a719df8f847df99b932a64cc,551402.000000,1624025105.444706,0.096636,0.096636,0.000000,
byCPIDbyProject,SRBase,ade4e195f4f6bc695762ed5a01ad678e,10559769.619999,1638054181.111175,16934.043171,16934.043171,4.230000,
byCPIDbyProject,SRBase,ae8cd547170614d9a2133bfe847211f9,30870.000000,1628550306.206342,0.095298,0.095298,0.000000,
byCPIDbyProject,SRBase,af5cf5f6c1867f07aebe79ac30271f17,5525965.000000,1638037506.227562,333.719959,333.719959,0.080000,
byCPIDbyProject,SRBase,af73cd19f79a0ade8e6ef695faa2c776,2466804.000000,1577298605.263735,0.097082,0.097082,0.000000,
byCPIDbyProject,SRBase,b0062d7045aec470cbe3da4df4e68fd7,61977525.660000,1637999105.644089,23949.045751,23949.045751,5.990000,
byCPIDbyProject,SRBase,b110eb8266c00cbbd37fa9e5fcf11af0,229865.000000,1628580605.927505,0.093669,0.093669,0.000000,
byCPIDbyProject,SRBase,b15f2cdae1daf59f526f1693f9ceeece,15348054.949998,1631426406.313777,0.099970,0.099970,0.000000,
byCPIDbyProject,SRBase,b28ef0b6c2ceb0b0495a3d05a98593f5,2541053.000000,1528056005.266678,0.097448,0.097448,0.000000,
byCPIDbyProject,SRBase,b2d5e0e9add835d5ee7cbb7041c0d90e,46340.000000,1635985805.939533,0.092452,0.092452,0.000000,
byCPIDbyProject,SRBase,b3b563ae3f6c5ad9ae54ae7f155f62c0,129881.600000,1525136405.998411,0.092664,0.092664,0.000000,
byCPIDbyProject,SRBase,b3ec75d070564dea15738bdf59c5f683,30921526.000000,1638011405.457430,28432.601978,28432.601978,7.110000,
byCPIDbyProject,SRBase,b63506772e919758d70eef99e3443cf5,11240814.730001,1638005705.712197,26.899782,26.899782,0.010000,
byCPIDbyProject,SRBase,b7889a19cf219bf01205d412b076814f,3571781.770000,1638034506.329407,844.069721,844.069721,0.210000,
byCPIDbyProject,SRBase,b837ffae734b258adde58c5ba921fc0b,5598194.800000,1634298605.917908,0.094405,0.094405,0.000000,
byCPIDbyProject,SRBase,b83eea2f1c0c73114bc616569deb568d,8926542.600000,1566262505.153205,0.090605,0.090605,0.000000,
byCPIDbyProject,SRBase,b9f1f23328dcfc15bd0b0c876be4e283,163306.000000,1529703305.845112,0.097003,0.097003,0.000000,
byCPIDbyProject,SRBase,ba2c2fb276501087b2750944997f3c2e,5186.000000,1520467505.519751,0.098895,0.098895,0.000000,
byCPIDbyProject,SRBase,bb3444cfdef914131e4d414f0777dccc,34960.000000,1637976605.442881,90.518816,90.518816,0.020000,
byCPIDbyProject,SRBase,bb4c56173850d04d8676985e71f59215,218415.500000,1621767905.336573,0.095151,0.095151,0.000000,
byCPIDbyProject,SRBase,bb954e8a8a0d36a4df4fb6b413bd985e,49361580.000000,1638055418.653800,674654.590166,674654.590166,168.660000,
byCPIDbyProject,SRBase,bc5a9ab4e5f6009febd0c8afec1299ed,20622547.500005,1549861505.920009,0.098219,0.098219,0.000000,
byCPIDbyProject,SRBase,bc99539e2d4597d667d78e7fd63129b7,1715104.000000,1621479006.060902,0.092853,0.092853,0.000000,
byCPIDbyProject,SRBase,bd889e91673ace1aa035d911fc09c378,3520700.000000,1638040506.154450,31596.681572,31596.681572,7.900000,
byCPIDbyProject,SRBase,be7974c0f992f4275a3e7e74ff77af86,34974410.649998,1638002156.962272,108101.487344,108101.487344,27.030000,
byCPIDbyProject,SRBase,bf82f01e52a4e90a6490833e81e811c1,3012380.700000,1638048927.539986,5246.406823,5246.406823,1.310000,
byCPIDbyProject,SRBase,bfd4e6e64a9f79fd8fd01c6c4e770c81,160843766.089870,1638051471.919260,112750.912714,112750.912714,28.190000,
byCPIDbyProject,SRBase,bff460f47717e7c1835843fdafd4a278,5221152.139999,1638033031.419795,9384.475512,9384.475512,2.350000,
byCPIDbyProject,SRBase,c0c28cbcc9e8890af4b9788da033c254,1100335.400000,1637997906.259738,2351.542715,2351.542715,0.590000,
byCPIDbyProject,SRBase,c154b1998178b48e76603f6819f0cd37,65007000.000000,1638054491.746301,982968.320309,982968.320309,245.740000,
byCPIDbyProject,SRBase,c5186b69e82c54fbd63673c9d4a94f15,4251674.200000,1637984706.052633,0.993050,0.993050,0.000000,
byCPIDbyProject,SRBase,c51a18ab192533c5d70a08d342bf7c3e,6778543.240000,1576902005.337441,0.097507,0.097507,0.000000,
byCPIDbyProject,SRBase,c637deacc83b5d8993a644dd12484c6b,37814372.200000,1638055418.644055,422161.349678,422161.349678,105.540000,
byCPIDbyProject,SRBase,c7c8b9636b5032fb4b7ea8dde4163ea3,9600.000000,1622302805.915725,0.092323,0.092323,0.000000,
byCPIDbyProject,SRBase,c8d8978bab875934f73218311b32b21b,99470.000000,1622237405.404342,0.092332,0.092332,0.000000,
byCPIDbyProject,SRBase,ca4a7ebcebafc02b52dd14e62ee4cfd6,745693.710000,1637300105.822085,0.098263,0.098263,0.000000,
byCPIDbyProject,SRBase,cabe9e1ab39a46d44e1879323ce5f365,44319840.000000,1637982606.081642,0.278895,0.278895,0.000000,
byCPIDbyProject,SRBase,cb44d23b2c25625262ac95cfc5792b7e,3766274.800000,1608443105.924990,0.094484,0.094484,0.000000,
byCPIDbyProject,SRBase,cb6de1629d3a36328b7da77433df56f7,2136349.800000,1637970305.529858,284.167195,284.167195,0.070000,
byCPIDbyProject,SRBase,cd14c16bc2a7284123006264ad70053a,254954.000000,1622178005.780665,0.099565,0.099565,0.000000,
byCPIDbyProject,SRBase,cd555fcaecb704c9b5c1f746af1ea1d2,6169612.250000,1638033305.917057,21.969156,21.969156,0.010000,
byCPIDbyProject,SRBase,ceae294dc4baa50a08a2d4671c686b50,132439.100000,1558190706.037398,0.097346,0.097346,0.000000,
byCPIDbyProject,SRBase,d0cea85e7a4a3e30af709e672dace08b,289937.400000,1628979605.684552,0.091641,0.091641,0.000000,
byCPIDbyProject,SRBase,d214f9c59f0bb4d71dc93df92372fa0c,12270.300000,1559740206.022792,0.097617,0.097617,0.000000,
byCPIDbyProject,SRBase,d21f2644b1fc34483d79a0a51114a287,661786.000000,1536289505.477286,0.096198,0.096198,0.000000,
byCPIDbyProject,SRBase,d2ba1846426099335fd80b6014e92fb9,2595158.730000,1638040648.785522,3021.566225,3021.566225,0.760000,
byCPIDbyProject,SRBase,d2c2dc34f31a24f0d4c5817ed2222c7e,1236820.000000,1638047106.146750,26782.079935,26782.079935,6.700000,
byCPIDbyProject,SRBase,d444f9fe88f2090a3849de99fa2b2cd3,782731.600000,1497828005.099875,0.096002,0.096002,0.000000,
byCPIDbyProject,SRBase,d4fbcc5aa5ae05809c3aedbc21086ba2,24215243.400075,1637992805.487871,62530.945621,62530.945621,15.630000,
byCPIDbyProject,SRBase,d53c704ef532da4a5a3ccec067a820a6,175150.000000,1638033635.820815,9636.878008,9636.878008,2.410000,
byCPIDbyProject,SRBase,d59b66ef1dcd9a921daa4d9957c8f756,10127816.550000,1624307105.418962,0.094788,0.094788,0.000000,
byCPIDbyProject,SRBase,d865dc0329b898d677752120ee795645,27647970.750000,1638028206.012954,179080.104448,179080.104448,44.770000,
byCPIDbyProject,SRBase,d907fe7cb99515d9674aa54b8c9a8181,3629.600000,1615808333.063461,0.000464,0.000464,0.000000,
byCPIDbyProject,SRBase,d9a2f25eb0722243bf2aecc16a018cfd,12392700.000000,1638044405.579834,66839.256462,66839.256462,16.710000,
byCPIDbyProject,SRBase,d9bd05c5b1491fe4d0f54202811d8ee9,463300.000000,1638021905.596550,0.526355,0.526355,0.000000,
byCPIDbyProject,SRBase,da0c795e81490ce47752d88cb0cbd5be,232430154.489987,1637732106.263986,0.096461,0.096461,0.000000,
byCPIDbyProject,SRBase,da1181715d376c6268e370032ba33517,68970540.000000,1638039377.294796,667726.049926,667726.049926,166.930000,
byCPIDbyProject,SRBase,da95dad2c490374e27fa6cd230b988c2,15019730.000000,1638002706.156066,520.102878,520.102878,0.130000,
byCPIDbyProject,SRBase,db3cf00a057e85fa2d8fa41cebca423c,172245.000000,1501282505.635364,0.092598,0.092598,0.000000,
byCPIDbyProject,SRBase,db7aeb5f725168bc42c2e3525167702b,5584642.940000,1638032406.230634,12.583526,12.583526,0.000000,
byCPIDbyProject,SRBase,db9cf05dc584040c043d39295b195b9d,165945.000000,1527116705.244168,0.091066,0.091066,0.000000,
byCPIDbyProject,SRBase,dc8d6b9bb81cdbf77c16cde8ad7be576,171638.500000,1634133605.983816,0.095095,0.095095,0.000000,
byCPIDbyProject,SRBase,dceecaa5a7bfd829f56d778fd6c3206a,13343540.000000,1638036605.538384,8836.459136,8836.459136,2.210000,
byCPIDbyProject,SRBase,dd9e688a1678fe3d43528fd40125408a,286395.000000,1568402105.491763,0.091467,0.091467,0.000000,
byCPIDbyProject,SRBase,de5fc3094caf35679ed88d76b5534cbb,191055361.000000,1638050706.190700,833409.633028,833409.633028,208.350000,
byCPIDbyProject,SRBase,df7f530c44ed255ee6684f6fd236f544,4620500.000001,1623678306.320829,0.099914,0.099914,0.000000,
byCPIDbyProject,SRBase,dfbc8cacfdaa2c347f1ead154c27606d,24249.100000,1549830005.441797,0.092393,0.092393,0.000000,
byCPIDbyProject,SRBase,e137afc1ed22912d24666802a03d6f9a,4298676.990000,1638024005.853798,1.566967,1.566967,0.000000,
byCPIDbyProject,SRBase,e1fc7dc1051549064a0bbd4bedc1183f,742600.000000,1622933405.365378,0.096172,0.096172,0.000000,
byCPIDbyProject,SRBase,e213659e7e6f1713c098f4574b24b8b6,895060.000000,1638037392.572001,37114.399050,37114.399050,9.280000,
byCPIDbyProject,SRBase,e2bd93db54936cf3febcd8cf3b99fbea,5607327.200000,1523094605.372639,0.092995,0.092995,0.000000,
byCPIDbyProject,SRBase,e3dabb9a8130946e13de3a48c5abf511,736366.000000,1638054305.966505,3.518424,3.518424,0.000000,
byCPIDbyProject,SRBase,e495be38c6d36b5800473bfe040e2c91,1474585.000000,1637339106.134863,0.093630,0.093630,0.000000,
byCPIDbyProject,SRBase,e53253bd80d0c7c02ee6c8c44dc41e7b,888965.670000,1637988006.137852,2.341488,2.341488,0.000000,
byCPIDbyProject,SRBase,e5b4189e13aedee43992908678c6768a,116006743.079999,1638037506.227562,701.968593,701.968593,0.180000,
byCPIDbyProject,SRBase,e6156f1debabaa3f0a37eb6ad1ddd784,23409.200000,1617928205.464914,0.099556,0.099556,0.000000,
byCPIDbyProject,SRBase,e76dab438d5b057e782e1a722cd1c87b,223123.240000,1638023105.872308,1.270168,1.270168,0.000000,
byCPIDbyProject,SRBase,e7b92eee46f2ab71de912ca3a81ed7fb,511002.000000,1543959005.797157,0.093414,0.093414,0.000000,
byCPIDbyProject,SRBase,e7ea6f2c3fcdfa0640ae4f61cb6737c7,22702360.000000,1637999406.149984,66973.426218,66973.426218,16.740000,
byCPIDbyProject,SRBase,e7f90818e3e87c0bbefe83ad3cfe27e1,1601980204.600000,1638055448.714373,1060496.122785,1060496.122785,265.120000,
byCPIDbyProject,SRBase,e8263087783a8e867bfe470a2c3d9d48,1750496.400000,1620973205.591018,0.096850,0.096850,0.000000,
byCPIDbyProject,SRBase,ebf2906a5de5490c03d7c3206709743d,12060.000000,1637982606.081642,145.167003,145.167003,0.040000,
byCPIDbyProject,SRBase,ed2238fc74dc22017d4068d88ab256c2,1630500.000000,1638032406.230634,12.835236,12.835236,0.000000,
byCPIDbyProject,SRBase,ee4a19259edf11e9e90005773cb8ad16,182390.000000,1567670405.218606,0.092989,0.092989,0.000000,
byCPIDbyProject,SRBase,eecd42ae1214e89e24f24ff3b921b2c6,121864526.430000,1638055669.210478,480935.710232,480935.710232,120.230000,
byCPIDbyProject,SRBase,f04d239dbb984dffba87e09de81efcb8,11320.000000,1638053405.341707,0.585215,0.585215,0.000000,
byCPIDbyProject,SRBase,f07791ae77a4fd866ba9a2b88ed3c625,34827024.000000,1638053359.503413,34950.604441,34950.604441,8.740000,
byCPIDbyProject,SRBase,f0edea95764d211864a91664d8383f4c,1077340.000000,1637996705.986700,13.416860,13.416860,0.000000,
byCPIDbyProject,SRBase,f10bf58f36e03780d0a50293af92cfaf,122106.200000,1498134905.450307,0.092236,0.092236,0.000000,
byCPIDbyProject,SRBase,f23c5d6832cd13b654597a02407470f6,29642040.359999,1613976305.709281,0.099277,0.099277,0.000000,
byCPIDbyProject,SRBase,f272b3cbaaf866e206f0b9a1383172b4,27278042.800000,1638012906.331139,37526.992794,37526.992794,9.380000,
byCPIDbyProject,SRBase,f32eb8f17277674ca22558672b671622,278308.900000,1555009205.675178,0.091012,0.091012,0.000000,
byCPIDbyProject,SRBase,f499872d1adc698fe0145896867069e0,9422932.059999,1591367105.856337,0.091445,0.091445,0.000000,
byCPIDbyProject,SRBase,f525618ce1a71c2e9580991e08ca12a2,7012180.000000,1638016205.718298,26.091997,26.091997,0.010000,
byCPIDbyProject,SRBase,f5bc3c415aa30caf0cf987fa6200feda,2036.000000,1510401305.614948,0.099160,0.099160,0.000000,
byCPIDbyProject,SRBase,f5cce458fb3532c38dd1757b8fbe9eca,15317798.800001,1576394705.911462,0.096140,0.096140,0.000000,
byCPIDbyProject,SRBase,f6da006f1b566f9f7d11e66b17d8ce55,2978646.100000,1637970305.529858,0.276165,0.276165,0.000000,
byCPIDbyProject,SRBase,f751189ff692133718e104d480695d97,6404400.000000,1622055905.809036,0.095561,0.095561,0.000000,
byCPIDbyProject,SRBase,f7714ee056091e0979d062b17ddccd03,37541129.470000,1638049852.258599,70326.219566,70326.219566,17.580000,
byCPIDbyProject,SRBase,f7f5e30a195cf96c70b58ec792b4bcc0,14671215.100000,1633037105.994585,0.092272,0.092272,0.000000,
byCPIDbyProject,SRBase,fc04913e244ba8b1face6821a8cab8ab,54359.000000,1615759506.015916,0.091975,0.091975,0.000000,
byCPIDbyProject,SRBase,fc38b066fe61f9b30ed6598c52a7daeb,358313.000000,1526235005.464730,0.093349,0.093349,0.000000,
byCPIDbyProject,SRBase,fd71fc5d5676b99d90f917c3f2d6c1fc,70753.200000,1638012605.720739,0.364464,0.364464,0.000000,
byCPIDbyProject,SRBase,fd78d78871b5f2dfa7fcb5bf58f1de1c,190217950.000000,1638055614.114528,440601.102143,440601.102143,110.150000,
byCPIDbyProject,SRBase,fdc7e04c70a57f8963fb823f619e8964,2745.200000,1436121904.801116,0.096905,0.096905,0.000000,
byCPIDbyProject,SRBase,fe3748b700e27a29d894d6b71a045793,68824.000000,1632793806.188428,0.092332,0.092332,0.000000,
byCPIDbyProject,SRBase,feead2f7fbcac15d701b476995871850,10785283.200000,1622364606.150205,0.096927,0.096927,0.000000,
byCPIDbyProject,SRBase,ff0074a968f0c6b84125d12aed39e891,369630.000000,1613542506.269021,0.094018,0.094018,0.000000,
byCPIDbyProject,SiDock@home,0141bff95e43aebae6c4a03e33be8672,205676.000469,1638009302.241692,5.091864,5.091864,0.020000,
byCPIDbyProject,SiDock@home,0241f0d426ee96633c731195927dcc5f,264049.869695,1638009302.241692,1284.201222,1284.201222,5.130000,
byCPIDbyProject,SiDock@home,026dde8d3daf1a497a97ce692dfae76a,6476.784798,1614700202.288394,0.083754,0.083754,0.000000,
byCPIDbyProject,SiDock@home,048de851fbdb89757c4576472bf2978e,47054840.510134,1638056996.377503,373232.491830,373232.491830,1489.970000,
byCPIDbyProject,SiDock@home,05c21278af7999e749b1671ea90bc8f6,234187.418506,1635935702.664136,0.089247,0.089247,0.000000,
byCPIDbyProject,SiDock@home,06c4f726c25413b262e4ec4114a98837,168012.903645,1632047402.624452,0.083591,0.083591,0.000000,
byCPIDbyProject,SiDock@home,079f09b14b5a8bf3ae773340d9a54f82,18230.459919,1635676501.836143,0.088748,0.088748,0.000000,
byCPIDbyProject,SiDock@home,07a36578fc3f6a512f0c1efb5f914212,53525.313099,1635935702.664136,0.081040,0.081040,0.000000,
byCPIDbyProject,SiDock@home,08ca9991fd3896a5db23370abf113d17,56410.316483,1638055667.407874,990.618399,990.618399,3.950000,
byCPIDbyProject,SiDock@home,0de87e305d5d3a9cd58bde8a9f84339b,182910.393857,1638056241.366392,2981.262227,2981.262227,11.900000,
byCPIDbyProject,SiDock@home,0e748ca75bf3cb48ae14f70e18aa17fb,938995.460662,1638009302.241692,1029.914174,1029.914174,4.110000,
byCPIDbyProject,SiDock@home,1048f5bf772004757e6b58bf8d159980,31934.779100,1638009302.241692,0.245733,0.245733,0.000000,
byCPIDbyProject,SiDock@home,111d18a1342d2609a6773d8d87a6cbf8,222.373371,1631269802.402294,0.086512,0.086512,0.000000,
byCPIDbyProject,SiDock@home,1165f57d64a5c0559d7073c4fd3cf974,2356.434102,1625872502.225244,0.088576,0.088576,0.000000,
byCPIDbyProject,SiDock@home,1303b8f1ec9a406508acf860f3ad9c9f,2199069.122258,1638056587.236293,8314.166409,8314.166409,33.190000,
byCPIDbyProject,SiDock@home,13f73ac7debcb54e5f846548bc5c3197,35478.308502,1638051943.803466,916.762868,916.762868,3.660000,
